video,action,true_step,predicted_step
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,pour water,6,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take colander,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
coffee-test-2,take cup,8,6
